375091,tt0059314,春花秋月奈何天,TW,\N
375185,tt0059319,伊普克雷斯檔案,TW,\N
377577,tt0059578,黃昏雙鏢客,TW,\N
377755,tt0059592,狂人皮埃洛,TW,\N
377852,tt0059601,快鎗旋風俠,TW,\N
378246,tt0059646,反撥,TW,\N
379203,tt0059739,Lan yu zhi ge,TW,\N
379245,tt0059742,真善美,TW,\N
379359,tt0059749,冷戰諜魂,TW,\N
379832,tt0059800,霹靂彈,TW,\N
380059,tt0059825,戰鬥列車,TW,\N
380788,tt0059903,風流紳士,TW,\N
382081,tt0060067,江湖奇士,TW,\N
382268,tt0060086,風流奇男子,TW,\N
382535,tt0060107,安德烈盧布列夫,TW,\N
382749,tt0060124,江湖奇士續集,TW,\N
383275,tt0060176,春光乍現,TW,\N
383359,tt0060182,獅子與我,TW,\N
383541,tt0060196,黃昏三鏢客,TW,\N
383846,tt0060232,凱德警長,TW,\N
384535,tt0060315,荒野大鏢客續集,TW,\N
384732,tt0060343,Shan ze,TW,\N
384765,tt0060348,Du mei gui,TW,\N
385072,tt0060390,華氏451度,TW,\N
385716,tt0060445,神偷豔賊,TW,\N
386559,tt0060522,偷龍轉鳳,TW,\N
387668,tt0060635,龍門客棧,TW,\N
387669,tt0060635,Dragon Gate Inn,TW,\N
387801,tt0060641,死亡一秒前,TW,\N
388051,tt0060665,良相佐國,TW,\N
389608,tt0060827,假面,TW,\N
390018,tt0060862,真情荒野,TW,\N
390538,tt0060903,浩雲掩月,TW,\N
390813,tt0060934,聖保羅炮艇,TW,\N
391054,tt0060956,New York Calling Superdragon,TW,\N
392123,tt0061074,烈日双鏢客,TW,\N
392581,tt0061107,諜海大追擊,TW,\N
392633,tt0061112,Operation Double Cross,TW,\N
392900,tt0061138,男歡女愛,TW,\N
393302,tt0061177,野貓嬉春,TW,\N
393401,tt0061184,靈慾春宵,TW,\N
393616,tt0061210,魚美人,TW,\N
394095,tt0061287,密諜,TW,\N
394833,tt0061385,裸足佳偶,TW,\N
394979,tt0061395,青樓怨婦,TW,\N
395276,tt0061418,我倆沒有明天,TW,\N
395375,tt0061429,鬼哭山河,TW,\N
395481,tt0061439,鳳宮劫美錄,TW,\N
395609,tt0061452,皇家夜總會,TW,\N
396097,tt0061512,鐵窗喋血,TW,\N
396782,tt0061578,決死突擊隊,TW,\N
397290,tt0061620,鴛鴦戀,TW,\N
397610,tt0061655,天師捉妖,TW,\N
398054,tt0061709,鏢客龍虎會,TW,\N
398188,tt0061722,畢業生,TW,\N
398366,tt0061735,誰來晚餐,TW,\N
398498,tt0061747,吊人索,TW,\N
398736,tt0061773,虎俠,TW,\N
398863,tt0061781,消防員舞會,TW,\N
399242,tt0061809,冷血,TW,\N
399321,tt0061811,惡夜追緝令,TW,\N
399626,tt0061846,決鬥太陽谷,TW,\N
399729,tt0061852,森林王子,TW,\N
401092,tt0062038,將軍之夜,TW,\N
402208,tt0062161,Zi bei ke,TW,\N
402779,tt0062229,午後七點零七分,TW,\N
403762,tt0062362,蜜莉姑娘,TW,\N
404551,tt0062430,娃娃谷,TW,\N
404925,tt0062467,盲女驚魂記,TW,\N
405330,tt0062512,雷霆谷,TW,\N
406034,tt0062622,2001：太空漫遊,TW,\N
407616,tt0062765,警網鐵金剛,TW,\N
407987,tt0062803,飛天萬能車,TW,\N
408835,tt0062873,柳媚花嬌,TW,\N
409446,tt0062955,La hua shi jie,TW,\N
409479,tt0062959,Tian xia di yi jian,TW,\N
409798,tt0062994,妙女郎,TW,\N
410164,tt0063032,偉大的寂靜,TW,\N
411977,tt0063227,冬之獅,TW,\N
412497,tt0063293,無情鎗手,TW,\N
412918,tt0063350,活死人之夜,TW,\N
413109,tt0063374,單身公寓,TW,\N
413270,tt0063385,孤雛淚,TW,\N
413721,tt0063442,浩劫餘生,TW,\N
413915,tt0063462,製片人,TW,\N
414285,tt0063493,重新組合的夏午,TW,\N
414331,tt0063501,大捕殺,TW,\N
414507,tt0063518,殉情記,TW,\N
414575,tt0063522,失嬰記,TW,\N
414933,tt0063568,流星趕月,TW,\N
414940,tt0063568,If You Meet Sartana... Pray for Your Death,TW,\N
415620,tt0063642,星星星,TW,\N
416004,tt0063678,定理,TW,\N
416142,tt0063688,龍鳳鬥智,TW,\N
417101,tt0063803,誰在敲我的門,TW,\N
417941,tt0063929,蒙提·派森的飛行馬戲團,TW,\N
418817,tt0064040,影子軍隊,TW,\N
419090,tt0064072,大不列顛之戰,TW,\N
419506,tt0064115,虎豹小霸王,TW,\N
419575,tt0064116,狂沙十萬里,TW,\N
419622,tt0064117,仙人掌花,TW,\N
419660,tt0064118,納粹狂魔,TW,\N
420478,tt0064208,死神騎馬來,TW,\N
420888,tt0064253,飛魂谷,TW,\N
421000,tt0064265,獨臂刀王,TW,\N
421096,tt0064276,逍遙騎士,TW,\N
421428,tt0064315,The Famous Swordsman,TW,\N
422062,tt0064382,萬世師表,TW,\N
422286,tt0064397,飛天英雄未了情,TW,\N
422485,tt0064418,我愛紅娘,TW,\N
422777,tt0064451,俠女,TW,\N
423098,tt0064505,大淘金,TW,\N
423386,tt0064541,鷹與男孩,TW,\N
424057,tt0064612,莫德家的一夜,TW,\N
424366,tt0064639,鐵人第一號,TW,\N
424616,tt0064665,午夜牛郎,TW,\N
425444,tt0064757,女王密使,TW,\N
427810,tt0065039,我怎麼辦?,TW,\N
428053,tt0065063,傻瓜入獄記,TW,\N
428313,tt0065088,孤注一擲,TW,\N
428496,tt0065109,Ming ri you tian ya,TW,\N
428532,tt0065112,黃寶石,TW,\N
428617,tt0065126,大地驚雷,TW,\N
428731,tt0065134,烈女與鑣客,TW,\N
429225,tt0065185,一秒決生死,TW,\N
429390,tt0065207,血染雪山堡,TW,\N
429513,tt0065214,日落黃沙,TW,\N
429713,tt0065234,焦點新聞,TW,\N
430593,tt0065377,國際機場,TW,\N
430973,tt0065421,貓兒歷險記,TW,\N
431393,tt0065462,浩劫餘生2,TW,\N
432596,tt0065571,同流者,TW,\N
433046,tt0065611,拂曉出擊,TW,\N
433121,tt0065622,十日談,TW,\N
